,bootstrap_sample,policy,log_step,time_step,reward
2464,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85699,2465,1
2465,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85701,2466,1
2466,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85750,2467,1
2467,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85868,2468,1
2468,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85899,2469,1
2469,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85911,2470,1
2470,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85929,2471,1
2471,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85936,2472,1
2472,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85938,2473,1
2473,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85996,2474,1
2474,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,85999,2475,0
2475,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86048,2476,1
2476,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86099,2477,1
2477,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86237,2478,1
2478,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86245,2479,1
2479,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86296,2480,1
2480,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86319,2481,0
2481,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86391,2482,1
2482,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86410,2483,1
2483,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86423,2484,1
2484,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86425,2485,0
2485,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86496,2486,1
2486,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86623,2487,1
2487,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86646,2488,0
2488,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86650,2489,1
2489,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86652,2490,1
2490,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86749,2491,1
2491,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86753,2492,1
2492,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86766,2493,1
2493,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86819,2494,1
2494,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86847,2495,1
2495,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86880,2496,1
2496,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86887,2497,1
2497,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86905,2498,1
2498,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86908,2499,1
2499,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86939,2500,1
2500,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,86957,2501,0
2501,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87012,2502,1
2502,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87034,2503,1
2503,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87050,2504,1
2504,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87056,2505,1
2505,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87069,2506,1
2506,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87098,2507,1
2507,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87127,2508,0
2508,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87167,2509,0
2509,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87173,2510,1
2510,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87304,2511,1
2511,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87336,2512,1
2512,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87394,2513,1
2513,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87403,2514,0
2514,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87439,2515,1
2515,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87450,2516,1
2516,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87568,2517,1
2517,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87573,2518,1
2518,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87586,2519,1
2519,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87599,2520,1
2520,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87626,2521,1
2521,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87643,2522,1
2522,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87644,2523,1
2523,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87687,2524,1
2524,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87695,2525,0
2525,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87731,2526,1
2526,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87735,2527,1
2527,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87759,2528,1
2528,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87889,2529,1
2529,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,87928,2530,1
2530,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88056,2531,1
2531,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88067,2532,0
2532,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88105,2533,1
2533,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88205,2534,1
2534,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88361,2535,1
2535,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88424,2536,1
2536,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88432,2537,0
2537,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88464,2538,1
2538,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88478,2539,1
2539,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88516,2540,1
2540,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88622,2541,1
2541,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88627,2542,1
2542,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88637,2543,1
2543,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88645,2544,1
2544,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88655,2545,1
2545,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88737,2546,1
2546,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88801,2547,1
2547,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88823,2548,1
2548,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88831,2549,0
2549,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88836,2550,0
2550,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88837,2551,1
2551,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88848,2552,1
2552,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88857,2553,1
2553,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,88905,2554,1
2554,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89053,2555,1
2555,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89055,2556,0
2556,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89069,2557,1
2557,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89121,2558,1
2558,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89144,2559,0
2559,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89200,2560,1
2560,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89293,2561,1
2561,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89294,2562,1
2562,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89297,2563,1
2563,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89351,2564,1
2564,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89437,2565,1
2565,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89476,2566,0
2566,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89489,2567,1
2567,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89540,2568,1
2568,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89634,2569,1
2569,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89639,2570,0
2570,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89650,2571,1
2571,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89656,2572,1
2572,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89657,2573,1
2573,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89661,2574,1
2574,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89735,2575,0
2575,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89740,2576,1
2576,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89741,2577,1
2577,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89765,2578,1
2578,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89770,2579,1
2579,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89773,2580,1
2580,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89777,2581,1
2581,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89853,2582,1
2582,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89864,2583,1
2583,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89886,2584,0
2584,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89937,2585,1
2585,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89961,2586,0
2586,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,89968,2587,0
2587,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90019,2588,1
2588,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90038,2589,0
2589,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90156,2590,1
2590,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90160,2591,0
2591,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90209,2592,1
2592,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90218,2593,1
2593,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90258,2594,1
2594,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90289,2595,1
2595,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90319,2596,1
2596,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90332,2597,1
2597,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90345,2598,1
2598,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90364,2599,0
2599,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90368,2600,1
2600,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90383,2601,1
2601,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90439,2602,1
2602,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90448,2603,1
2603,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90581,2604,1
2604,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90616,2605,1
2605,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90696,2606,1
2606,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90742,2607,1
2607,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90761,2608,1
2608,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90762,2609,1
2609,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90795,2610,1
2610,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90835,2611,0
2611,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90840,2612,1
2612,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90938,2613,1
2613,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90956,2614,1
2614,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90957,2615,1
2615,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,90982,2616,0
2616,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91086,2617,1
2617,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91143,2618,1
2618,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91244,2619,0
2619,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91282,2620,1
2620,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91296,2621,1
2621,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91377,2622,1
2622,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91482,2623,0
2623,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91530,2624,1
2624,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91531,2625,1
2625,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91559,2626,1
2626,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91573,2627,1
2627,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91594,2628,1
2628,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91598,2629,1
2629,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91635,2630,1
2630,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91664,2631,1
2631,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91682,2632,1
2632,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91718,2633,1
2633,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91751,2634,1
2634,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91752,2635,1
2635,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91779,2636,0
2636,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91780,2637,1
2637,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91803,2638,1
2638,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91880,2639,1
2639,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,91971,2640,1
2640,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92001,2641,1
2641,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92004,2642,1
2642,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92017,2643,1
2643,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92020,2644,1
2644,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92085,2645,1
2645,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92172,2646,0
2646,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92217,2647,1
2647,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92249,2648,1
2648,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92268,2649,1
2649,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92277,2650,1
2650,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92290,2651,1
2651,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92316,2652,1
2652,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92361,2653,0
2653,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92507,2654,0
2654,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92530,2655,0
2655,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92572,2656,1
2656,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92578,2657,1
2657,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92595,2658,1
2658,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92638,2659,1
2659,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92687,2660,1
2660,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92724,2661,1
2661,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92755,2662,1
2662,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92757,2663,1
2663,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92921,2664,1
2664,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92958,2665,1
2665,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92973,2666,1
2666,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,92984,2667,1
2667,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93015,2668,1
2668,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93068,2669,1
2669,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93137,2670,1
2670,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93154,2671,1
2671,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93160,2672,1
2672,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93162,2673,1
2673,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93164,2674,1
2674,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93179,2675,1
2675,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93192,2676,1
2676,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93274,2677,1
2677,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93302,2678,1
2678,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93336,2679,1
2679,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93422,2680,1
2680,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93513,2681,1
2681,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93517,2682,1
2682,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93520,2683,1
2683,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93536,2684,1
2684,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93553,2685,0
2685,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93614,2686,1
2686,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93653,2687,0
2687,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93674,2688,1
2688,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93697,2689,1
2689,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93726,2690,1
2690,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93728,2691,1
2691,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93818,2692,1
2692,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93860,2693,1
2693,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93861,2694,1
2694,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93880,2695,1
2695,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93928,2696,1
2696,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,93973,2697,1
2697,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94021,2698,1
2698,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94077,2699,1
2699,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94079,2700,1
2700,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94129,2701,1
2701,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94172,2702,1
2702,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94190,2703,1
2703,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94193,2704,1
2704,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94242,2705,1
2705,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94248,2706,1
2706,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94309,2707,1
2707,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94326,2708,1
2708,1,<__main__.linucb_disjoint_policy object at 0x0000025D1D7CD8B0>,94339,2709,1
